date,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50,Iter_51,Iter_52,Iter_53,Iter_54,Iter_55,Iter_56,Iter_57,Iter_58,Iter_59,Iter_60,Iter_61,Iter_62,Iter_63,Iter_64,Iter_65,Iter_66,Iter_67,Iter_68,Iter_69,Iter_70,Iter_71,Iter_72,Iter_73,Iter_74,Iter_75,Iter_76,Iter_77,Iter_78,Iter_79,Iter_80,Iter_81,Iter_82,Iter_83,Iter_84,Iter_85,Iter_86,Iter_87,Iter_88,Iter_89,Iter_90,Iter_91,Iter_92,Iter_93,Iter_94,Iter_95,Iter_96,Iter_97,Iter_98,Iter_99,Iter_100,Iter_101,Iter_102,Iter_103,Iter_104
2020-02-03,1.35936152688524,1.7873522859183,1.19391183359539,1.26623489312557,1.93487157679082,1.26083796076245,1.42883382907094,1.31365880481875,1.67171217424727,1.70484082928822,1.21777005568192,1.62311399756644,1.34034768356606,1.21725514123623,1.08473167620822,1.96785549112232,2.40896644982223,1.45910637194848,1.10828222055533,2.10041875415658,1.59079804975032,1.74962159208488,1.18159938091606,1.55265157301867,1.25274041686002,1.82492243895974,1.23940748760878,1.27399508958914,1.4876012775721,1.13809577680912,1.4201553077051,1.38180735845248,1.43553577526061,1.29754808777783,1.38065194214064,1.68494129084413,1.40144041907541,1.05848166152174,1.26833202862526,1.8181186566644,1.52235630535303,1.54666769239503,1.64024444009235,1.44803547624325,1.22495344771421,2.22456360922066,1.67438220575525,1.93980992758974,1.53523093725387,1.58008243775919,1.66905545119647,1.79277304135338,1.57574954961156,1.83659708905254,1.40418428837797,1.18466946429894,1.31942912648328,1.04685907130442,1.77797432482821,1.77466192342406,1.83053123270705,2.63993096946725,1.70224211040609,1.53013866630667,1.58620102910399,2.35491579124276,1.47637877278739,1.5835518145218,2.52598357878243,1.60540322878485,1.44846344179526,1.53266823404391,1.45623601600288,1.6868347492919,1.60602098200871,1.34976133597243,1.32711449599591,1.51578879456724,2.25590293974036,2.01210051194222,1.47842201108046,1.35019476370758,1.74525059148867,1.96483252914489,1.62850661016065,1.07066300518952,1.62182627626886,1.63981209146847,1.85662046323574,1.60619925168221,1.87041722352494,1.66325778427212,2.34743362078791,2.7257015824347,1.44862679647197,1.74972155253963,1.75502418898692,1.37624683178867,1.24735726358193,2.18727094429353,1.85237628418801,1.81090684370542,1.36453364880579,1.56858183198318
2020-02-04,1.6434575266969,2.04478329615483,1.48171106190008,1.53519059853472,2.17471372046401,1.55625526573595,1.72594313699915,1.48761682665015,1.86005106670219,1.84871635540088,1.4644427372559,1.86712790166791,1.66615930933387,1.50854546186514,1.39338479022302,2.30910628899825,2.59659260149594,1.67061082853804,1.46004464494991,2.41927960499858,1.76429387386017,1.97969672396935,1.41508130003783,1.77874091638565,1.53690148971408,1.99651114749871,1.48699079284583,1.53809683575303,1.7682929337492,1.4415503086153,1.59105252715996,1.64611631690603,1.74522159010684,1.58258532260172,1.66891801748403,1.94486661324662,1.68549504738435,1.34960070236399,1.52452105149672,2.15101223734701,1.70752593226185,1.86759568237325,1.85120364207263,1.67268622804469,1.51897111804902,2.39546353111443,1.93167705596802,2.14000272003889,1.73627589716465,1.81844506282634,1.84947776562267,2.11452861266979,1.87691021265062,2.17713096771435,1.67727605136269,1.43724040975206,1.61267137807134,1.38623408289613,1.93879234332781,2.0594291138992,2.00593747296655,2.79739017857768,1.98778721546486,1.78042927813572,1.78008917683661,2.55399973585068,1.65901105314334,1.85264217065038,2.75823578656534,1.78140712423745,1.61923682687943,1.82190163871928,1.67360729661507,1.85479941359132,1.80421687926097,1.60226545980961,1.50219572668961,1.80114278140426,2.57471341980063,2.38460625202653,1.71498497651295,1.66293326077628,1.95999753922094,2.25521781018282,1.86627934768557,1.34900222952206,1.84825048063119,1.87387120307089,2.02914885786088,1.79912035501131,2.14045929673661,1.9185644109174,2.64700353999759,2.88645857465565,1.60832314977516,2.04301587026743,1.92082025625136,1.6398367045483,1.51141756117338,2.30105542887961,2.19341325406491,2.00813602292881,1.73402311459972,1.84360246770116
2020-02-05,1.53992032685932,1.87669644331179,1.42708019104844,1.44751548088698,2.00441581482412,1.47025218775487,1.63251534942604,1.37895967213462,1.70025439334349,1.6731852233017,1.38131128279014,1.71237610748102,1.59307626753109,1.43067266792058,1.35146550394957,2.12913645507682,2.33156452334213,1.54143708582058,1.43308976452693,2.20553875913677,1.60694190175276,1.81149130575571,1.34813811619052,1.63259320199274,1.45818992642361,1.80082772660386,1.4148195357876,1.44592595374237,1.64596308240478,1.39121678356265,1.46537083434657,1.53449048807622,1.65789902144194,1.5109988876742,1.56707222004821,1.7899585877836,1.58977294807277,1.29678006432424,1.43462658184094,1.98754311038493,1.57685958036424,1.76830273017741,1.69998983407446,1.57320515750465,1.44750534622671,2.140357713502,1.77182435249614,1.92852388988873,1.59281955442276,1.67397392498071,1.68155568068037,1.99147557657703,1.76754922523061,2.01862417454068,1.56163270315288,1.36335683227195,1.52041455214956,1.36148794154779,1.74804593015523,1.9014218200384,1.81636407839814,2.48941124874502,1.83698224969228,1.663380936163,1.64084828918625,2.30984930280904,1.54055046007113,1.704855154381,2.48288437307169,1.62520811647918,1.48805140738943,1.70061386382362,1.54469087673487,1.68306612991912,1.6587676762385,1.49678589374766,1.38948483690135,1.68225664597279,2.37650371672493,2.20481742721247,1.58429442635476,1.57120782151369,1.7844714813731,2.06909175825821,1.72544593505043,1.30980812449385,1.70703819937131,1.74311947899329,1.83591241612313,1.64160453983524,1.99380908764485,1.78712169264746,2.39359541331809,2.56816097307521,1.47390981608709,1.88041791624958,1.73950986828407,1.52893179463686,1.42223542603218,2.03716955694309,2.02445331487757,1.84711923500233,1.66853685660772,1.74043950697839
2020-02-06,1.39292955155202,1.66808229499958,1.32748955890276,1.31854533644063,1.79374255551409,1.3391501080356,1.49107310452575,1.24277705664872,1.50977406364183,1.47403941284143,1.25961592452422,1.5211285117846,1.46853033026318,1.3083167653466,1.26137968762937,1.89544635482525,2.03477065375105,1.37895601050795,1.35180743982778,1.94364860014174,1.42238496887647,1.60681457404814,1.24333056967468,1.45247186557756,1.33485897429143,1.57885175434486,1.30248377773964,1.31342311144474,1.48016905965258,1.29349081938922,1.31218782762934,1.38219980066193,1.52010368875207,1.3923614117223,1.42080955188429,1.59503444279331,1.44812421714352,1.19939879390938,1.30458179493393,1.77316916377812,1.41583707543431,1.61701350782452,1.51485791757221,1.43534544201038,1.32990938118119,1.85863302570111,1.57226570456267,1.68643984308197,1.41795593715719,1.49250247383701,1.48549212576184,1.8145329661973,1.60947852895167,1.80643627365848,1.40403863586231,1.25014709974502,1.38277306226275,1.28460977909954,1.53227398969148,1.69868842897677,1.59891923288192,2.15605454834088,1.64161435517923,1.50489040599923,1.46957755298175,2.03125157245103,1.39056503554754,1.51673443172505,2.16827663052324,1.44091945034504,1.32953383726556,1.53375546088496,1.38145429804139,1.48498902335757,1.48162549202267,1.35189809169315,1.24940867681018,1.51758434760871,2.12509819934466,1.96672368292919,1.4177074003637,1.43132928249554,1.57619301521178,1.83709065745685,1.5463371277025,1.22661610769649,1.52899317648993,1.57331696616313,1.61577206302006,1.45381270118152,1.79926634620478,1.6133546713151,2.09405692371993,2.22388667848469,1.31369647938566,1.67214345998029,1.5321608491191,1.37774043749348,1.29210900134102,1.75694578285145,1.80421732523053,1.65145976888264,1.54464309923812,1.59161106938143
2020-02-07,1.24127261689159,1.46377946754514,1.21550791721538,1.18472816134667,1.58516074862406,1.20126641906803,1.34128521379923,1.10911042588366,1.32682475065983,1.28664380520305,1.13363998713604,1.33340334773009,1.33145112354738,1.1780885073213,1.15794194137454,1.66147209322975,1.75616726550355,1.21946644728768,1.25233413283603,1.68871022782427,1.24567164035052,1.40852008477642,1.13211924983894,1.27602870084479,1.20370895554286,1.36918704990665,1.18323929414653,1.17624435293826,1.31199179200626,1.18342281421234,1.16364557618584,1.22803347459371,1.37274858313773,1.26436068072607,1.26913025737037,1.40209170268793,1.30023619412445,1.09253483641766,1.17089677952797,1.55759576329973,1.25645755513731,1.45515392659099,1.33385248744219,1.29254432087045,1.20306569705211,1.59631210536339,1.37710498644215,1.45750709451228,1.24778745425373,1.31372475388662,1.29839969578102,1.62843118978587,1.44349884210563,1.59272264354672,1.24499463590722,1.13068857720117,1.23864281351344,1.19002096384244,1.32953538478193,1.49723594365398,1.39273549654846,1.84657990819249,1.44643417649237,1.34376862850109,1.30065322202402,1.76575233449881,1.24123670344605,1.33067383356694,1.87165581919615,1.26379907405238,1.17628068766408,1.36323313393286,1.2211015213933,1.29633371697574,1.30786730463268,1.20532398909457,1.1120672308216,1.34930324109611,1.87274203228925,1.7281209821743,1.25186153241832,1.28329363417678,1.37557623657285,1.60848843911363,1.36893788986454,1.13130229391929,1.35367334086683,1.40201281719623,1.40665554636893,1.27360406473539,1.60297535146772,1.4364564775911,1.80744969344725,1.90415660525436,1.15982154274614,1.46565261451303,1.3355387625448,1.22425762348591,1.15771034205837,1.50032276731667,1.582787963539,1.45848612592443,1.40545546310476,1.43507148527802
2020-02-08,0.944746302694361,1.09978402181538,0.969172557006429,0.906128087922755,1.21556946016764,0.916540128897911,1.04565911853639,0.84896056737365,0.99931764300215,0.965538419335927,0.872083931023844,1.00052143039981,1.04978623564594,0.903974629627856,0.917809019131891,1.2521933243907,1.31207013638218,0.922439460555248,1.01069906473883,1.25358877527898,0.935779626025419,1.05651406817592,0.893833834309336,0.957868806524756,0.932990949019581,1.0191696689946,0.932932072475894,0.898087196712536,0.993834223975838,0.933154477341088,0.884970685811504,0.931114913881255,1.07341242115664,1.00120596478041,0.967983823092641,1.05823686980554,1.00885524613912,0.845919146526618,0.89586801779467,1.16731743594228,0.968270100583028,1.13684709981601,1.01079951931647,1.02063801706607,0.935144098944388,1.17895334966859,1.03017252726116,1.08082661422185,0.940830625097209,0.988607747058375,0.97297415260372,1.27531836391241,1.12008457057778,1.19811177653807,0.942046181854466,0.877109872385571,0.945789942661274,0.957705403913704,0.992222006706745,1.1288241802129,1.04379720060308,1.37185257947791,1.09229617532439,1.04292583044341,0.99965370696304,1.33676103207547,0.967447046674619,0.996112463373904,1.39426196625654,0.95379989439457,0.891517780906792,1.04136373179409,0.924583754387796,0.97219655492777,1.00054650369427,0.916038982687115,0.848407938435945,1.03386661582466,1.43867212906309,1.29543030708091,0.94583092687484,0.983063013210278,1.02858223279908,1.21041508606758,1.04041021809555,0.907367150272295,1.02868380247745,1.08786534927531,1.05180090311345,0.957394298999181,1.24977476076977,1.11709111130515,1.33553147797706,1.41508578443159,0.877862414220406,1.09920897720797,1.00444211647401,0.927104222335905,0.883120173048808,1.10400853246278,1.1851237833717,1.1285717267435,1.10613568365298,1.13107200148131
2020-02-09,0.610208816239498,0.701323848860607,0.672900288618091,0.584300117602564,0.805583906325189,0.589457728557772,0.706093378725416,0.548926624115552,0.635811572443592,0.613837358142366,0.567973638856754,0.638117333264978,0.72378690524485,0.587150628781117,0.628666559842743,0.81152926980394,0.842237582296903,0.589940067194137,0.714280445374541,0.791766296283005,0.594464500831662,0.671222001264088,0.609466222586598,0.608188671285446,0.620189564110005,0.643090213131716,0.637452737395012,0.5790534275549,0.638800021184085,0.633464019289866,0.568101324327919,0.597982237442485,0.726086009237371,0.693333190998156,0.625186859093643,0.682876008725703,0.676102543135373,0.552448473276816,0.578558472403479,0.741798384713467,0.64299270269772,0.77046450754222,0.6535272732868,0.705644761610668,0.622263341188493,0.741024495799933,0.652588840107149,0.680222779868667,0.60072869372683,0.629462708761203,0.617000586178836,0.871426049810378,0.750580050811871,0.764747917416546,0.603972105623529,0.579924230994606,0.61108631675977,0.671604862743598,0.629677836521261,0.721894310901307,0.666410368809301,0.877806016625872,0.703432442744177,0.703917359690721,0.66426147059826,0.879798666778317,0.655425028952483,0.631383366095291,0.890444320353634,0.612870634295794,0.569443133408673,0.681951247998093,0.592998706744734,0.61779778239629,0.65944351774799,0.587360879023474,0.545796532107502,0.680246503638858,0.964377281966671,0.82338239020619,0.605343620075393,0.64003777772063,0.65151201282904,0.780403207781111,0.671991785174294,0.633270395473141,0.664467063091199,0.733673831916371,0.665644525310128,0.611680307560902,0.853434728801117,0.758388824945908,0.840410116755323,0.905350043060055,0.560079738476353,0.701349711788504,0.646299457492478,0.592570967715768,0.568101108770958,0.69047098922737,0.753587245691354,0.763295641600519,0.755063457787241,0.77857175261908
2020-02-10,0.295890459981347,0.335639860703304,0.373263293711882,0.272925674012564,0.418795658127089,0.277759765978869,0.37906431878767,0.254843040668464,0.294928657846158,0.285737993116005,0.271471544655,0.306372047421616,0.406111993436371,0.281164320840838,0.336953157540001,0.41347694634691,0.421957880272411,0.276417026501149,0.408573963832065,0.380554210039017,0.27695244034601,0.315867722227589,0.321552531997985,0.28500290423643,0.317746075821269,0.300879054638711,0.342089096401785,0.273493422968999,0.308542783829303,0.332125273466742,0.26215976116671,0.284900553178337,0.387826459657327,0.390108105656999,0.300530734023204,0.338273669324528,0.356418022763696,0.261414272198235,0.270937021661131,0.354886473696862,0.331804503221424,0.417223275061146,0.320536311732312,0.395118060370347,0.317960240293674,0.350522357234054,0.308703530535496,0.32151855960926,0.282420332392135,0.296329521431844,0.287494604513655,0.482081733094522,0.395405652913723,0.366754099577467,0.289912162590331,0.286477244140226,0.292268203545717,0.377107753293475,0.299958921814886,0.344992886351001,0.319291787764293,0.441065266724569,0.345512404288883,0.380021876498632,0.346455895268725,0.464518266550164,0.351663682695447,0.298940804938921,0.440874660248519,0.294723101002952,0.260955398422835,0.344042820551439,0.2814298876815,0.289342993343836,0.338633175789933,0.27456673193151,0.251599065451087,0.349955615881817,0.526725245213147,0.395784214015568,0.287813456084089,0.314451245289396,0.307544565492624,0.388385248938476,0.324405489065201,0.350488178220898,0.31939396542373,0.394232959972539,0.31034971980223,0.292655601008704,0.47611779832597,0.419113475164528,0.403584370111335,0.454443918711871,0.256000762727331,0.34006382246052,0.316056263920001,0.278244271433869,0.265774680848782,0.324289393887416,0.363044351451261,0.419128935070603,0.411280690880399,0.432787729518657
2020-02-11,0.437149322385957,0.484456177923796,0.492648091169734,0.437294771491155,0.549630036502734,0.435598517616927,0.4957567636166,0.40966750315726,0.450131266017008,0.426941484878336,0.424750879420674,0.438550500555676,0.505840016918136,0.435911235861348,0.469360975246095,0.540990120633585,0.54811644967394,0.422825010343175,0.529683771612022,0.527672252359045,0.416669709331335,0.466185234219891,0.453378908839502,0.426127644597226,0.448803869928907,0.436593575954199,0.464923339941824,0.427509288210855,0.451166347875341,0.474776664819714,0.416001483195657,0.427777621816555,0.51692540161578,0.488632981147774,0.452604584273654,0.466735477810491,0.476110426462255,0.428690831244521,0.432064270737796,0.510880864304094,0.44897255831234,0.538825614422014,0.453658010109297,0.491504964816941,0.455174108068973,0.486915039370512,0.449566415586011,0.454491420215094,0.424158059038013,0.442579237072287,0.428706334055444,0.59984541957982,0.528515520611681,0.530693805818122,0.427973587929522,0.433599884652977,0.446910756528728,0.503244444273202,0.425894720815688,0.504015893632518,0.452941947321354,0.560878831486359,0.484658725284087,0.484473862325401,0.456654656874885,0.571150977961436,0.456942938907397,0.436114658208225,0.580265908096587,0.425652204113937,0.415223791042172,0.475283718455375,0.421652600355575,0.427655713106049,0.452623563354035,0.429317356814139,0.405230863707796,0.471392384884468,0.635891087673672,0.564963327327758,0.428083312911326,0.4631719612963,0.446924221247685,0.525528221340972,0.476162487203419,0.476407224305089,0.471596413568072,0.504714858028652,0.457830825449284,0.423514077925505,0.574232870394819,0.512936895688947,0.55124242357273,0.577188261705982,0.406360128424625,0.478345497138302,0.437309227630484,0.427833949741655,0.421104339818792,0.450357768474207,0.514732866810995,0.509067458218424,0.541108370988244,0.543898130685309
2020-02-12,0.848821671879129,0.922190338667883,0.877891324220527,0.890729478820748,0.980288718382119,0.873394405286669,0.87823399689486,0.851984244199493,0.89871467553957,0.848904936798124,0.859003626666459,0.838637334517151,0.858601514019948,0.869781115860867,0.870225524876152,0.95373449103344,0.975393871628018,0.845401426197016,0.921057397212519,0.972337387743292,0.830588415583199,0.905315815831801,0.85838284432274,0.83905852094588,0.846048242007383,0.84716369684629,0.85345845621175,0.860217484966582,0.868488816545046,0.895474056080455,0.856850772855715,0.841577609501815,0.926710095856501,0.836808855095377,0.886320610562176,0.865780856702303,0.858896017171805,0.884101333559358,0.8791766205144,0.963654680860839,0.830605512255946,0.942614075365724,0.861557878643109,0.843245765401361,0.863799324800736,0.911824926150676,0.865057931059598,0.863057934863809,0.840812595066665,0.866351099962011,0.847309824163929,1.01539572379384,0.949942146568938,1.00459126763832,0.833158591224046,0.858717098660193,0.882513776795078,0.898296150608374,0.819000200719133,0.964835247318383,0.864465279296722,0.981979153485024,0.905285256161839,0.848292804701446,0.828219769671449,0.969748812265826,0.820421399416891,0.841461857428388,1.03464645974215,0.825645303064707,0.856299314869535,0.87831879819583,0.83383407450552,0.841967869619158,0.827580851036972,0.865299260662215,0.844589320304676,0.85768121926824,1.05041823677407,1.05706924852924,0.839630335966387,0.890376864580104,0.863453918135314,0.953964501811682,0.920488136151877,0.869941151581485,0.917186408908382,0.884618614821086,0.895585652107818,0.821808367991427,0.951503820305771,0.865215164786141,1.00720306555643,1.01046337440416,0.840329673035357,0.895121688063219,0.824534857183802,0.852046350765795,0.855083390103477,0.853876723350733,0.9628352659044,0.859282566568405,0.952492456785368,0.932954197245792
