date,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50,Iter_51,Iter_52,Iter_53,Iter_54,Iter_55,Iter_56,Iter_57,Iter_58,Iter_59,Iter_60,Iter_61,Iter_62,Iter_63,Iter_64,Iter_65,Iter_66,Iter_67,Iter_68,Iter_69,Iter_70,Iter_71,Iter_72,Iter_73,Iter_74,Iter_75,Iter_76,Iter_77,Iter_78,Iter_79,Iter_80,Iter_81,Iter_82,Iter_83,Iter_84,Iter_85,Iter_86,Iter_87,Iter_88,Iter_89,Iter_90,Iter_91,Iter_92,Iter_93,Iter_94,Iter_95,Iter_96,Iter_97,Iter_98,Iter_99,Iter_100,Iter_101,Iter_102,Iter_103,Iter_104
2020-03-14,7.29698278597267,6.34417283522512,4.74523584450142,6.3675916304952,5.44194948677099,5.28186975547129,4.98834087881598,6.9146966329148,4.41290104636592,5.7437998155656,6.24599943865407,9.39090660294353,5.39334627063715,6.11937476324905,8.66704286663815,5.84912704048779,4.44786067869946,4.21621281189551,4.34200553875684,3.8682866264793,6.51577492086726,4.28741320139238,6.5187493153835,7.60663327628903,7.85937718332395,4.59603506667491,5.33145723205081,7.28265632579435,5.85996476315744,9.73907080368361,5.89113453360231,7.61871504895778,3.72324234107127,6.03855235531091,7.77867574376505,6.17740316778983,5.63733536273593,5.82748403752863,5.52146585642485,6.61780699240509,6.602519932781,5.37183345857364,5.32630814151418,7.14404827727438,6.64992209445256,4.21140649197278,7.92255477263794,4.46449828741448,5.75039939939896,6.22837354606866,4.51991542179697,8.8824488877016,4.79031038725583,6.47227219747892,3.88455130681591,5.7205916462537,6.62231597499269,6.5453276919711,5.85429940273967,5.74376516213012,4.59213513690011,6.31565866516957,5.5503474579535,5.46798833951129,8.65466863392118,3.98450706603719,7.0805297267611,3.9934416834561,4.55634873924966,6.46095989233606,4.26997197661208,6.23544220370586,5.12718215736006,4.66174881719723,7.08098404626233,6.31882578908763,5.33697881491134,6.71103333097749,5.14092536809011,8.19687514753515,5.57278782169227,5.93339882761751,6.80733210597811,4.79150565534714,5.4812993721209,5.74188099347812,6.62081955321889,7.5290120559385,7.18291377728933,6.82779327345364,5.21372698296987,6.16864241243032,6.62490657690321,5.51754912375165,5.36113264011799,8.28062211772814,7.76350488633626,3.69288761484328,3.98369841214276,5.15205967492255,6.46979500239929,6.88083121311958,7.03611709355742,4.2419732916522
2020-03-15,6.37886123032391,5.65085931866181,4.41969620979077,5.89153156999347,5.04176986161524,4.77131521560388,4.58691858686404,6.28169256550583,4.02009107508092,5.19423624446369,5.50338293082152,8.38204820970204,4.93837714791453,5.63815753697591,7.67205431071135,5.28727578326637,4.10810893936526,3.95704336822122,4.00967562402685,3.64836106833268,5.97414371202537,4.00834631902645,6.0139347910384,6.74241531649834,6.91510443346797,4.24558024366107,4.80637457134901,6.36440477567901,5.43924003004837,8.61297497267279,5.47153317156754,6.81124576140675,3.52245844116573,5.55848023593983,7.31979284409672,5.54076628974385,5.20828768977679,5.33379434777658,5.14660389943931,6.07275475666611,5.79805316151525,5.00493728099123,5.01476082385934,6.30196055198139,5.98097662955318,3.97095099251485,6.98122363872717,4.17264268415468,5.38846466647014,5.79127697628562,4.22869889895939,7.68400056006122,4.49445320850462,5.69903841594361,3.64413766381272,5.2689032777829,6.06664201799294,5.94786655980092,5.43329004778651,5.14025415910835,4.19125638891183,5.65986510108002,5.24333017975438,4.879939083206,7.79155925386888,3.78496386968227,6.55800677020031,3.80735049033278,4.22365950616838,5.65684463483042,4.00043278528814,5.70889198418128,4.77615154224979,4.45789465905197,6.29563823570771,5.71693614541564,4.96441765295048,5.87430754924746,4.66601726453773,7.25328108934131,5.17127996477001,5.42697620816194,6.1411046496925,4.36528422582077,4.95066634440682,5.26413143952354,5.99766539937361,6.76954064027728,6.44064282183442,6.28724855457321,4.86266785004984,5.65801785968922,5.94272300098299,4.94827210473458,4.85119315614757,7.2069871122184,7.07904935022194,3.55646585530566,3.71036618519871,4.78915786057729,5.74797618769604,6.33987181783309,6.30607890200748,3.91194856719209
2020-03-16,5.76148537232633,5.17541914472823,4.17528449323737,5.53772923017592,4.74388668042041,4.41574234881574,4.29782245601389,5.82913184490799,3.7456236069127,4.80844751686298,5.00122146448756,7.67926325992951,4.61011622740268,5.28003717067275,6.98904177749553,4.89134706716238,3.86269647321934,3.75802692083263,3.76908893250075,3.47753027375597,5.57653621161195,3.79739107245867,5.63671981482973,6.15150404607081,6.27300653390458,3.99052689142211,4.44327681836283,5.74510692085517,5.12467074074551,7.83945761530798,5.15431759693494,6.25241426991689,3.36407550656011,5.20170345828929,6.94137823767038,5.09945241900038,4.89116614460857,4.97574671718973,4.86099717163927,5.6782784156595,5.2548136302671,4.72736266056273,4.77001451099407,5.72882060263734,5.51444284929222,3.78120877414071,6.34059406322943,3.95007639970764,5.10711480632186,5.45649407034917,4.00678626531899,6.88040101260236,4.26356083902843,5.17643830463925,3.46185420714228,4.93981137657457,5.660095215673,5.5176648909763,5.11635798296798,4.72459878283463,3.90926130371404,5.20363663531625,4.99305985526952,4.47838596834073,7.18206473207026,3.6210629750149,6.16440455212341,3.65126201777164,3.98030327038789,5.1155450064882,3.79588603362107,5.32789579009741,4.50987803283139,4.28053313318728,5.75788139716357,5.29191276901177,4.68434329877122,5.31237992881761,4.33293415718697,6.60822519637987,4.87061491399596,5.06023132350973,5.67043603284557,4.06565569091567,4.58035579636311,4.92096761940229,5.55420330403237,6.23630015091795,5.92169179307092,5.88930133590037,4.59459147566102,5.28224816115403,5.46576996264225,4.55605507588685,4.49566063958111,6.48367861736426,6.57880029226709,3.43385846988325,3.50844106830917,4.51377316053934,5.25391356900068,5.93699592457977,5.79608059433345,3.67454884792189
2020-03-17,5.12974085312057,4.66118129459118,3.86563769188281,5.09969125771213,4.36571847663807,4.02537119244479,3.95353584698235,5.29956765498682,3.43764710662615,4.37286059253646,4.47409145192572,6.91819325368991,4.21497501428902,4.83393455119062,6.25664561000278,4.43719200085517,3.56051280633897,3.49231449785883,3.47215718646879,3.23919266323357,5.09121921515458,3.51875133580769,5.16185633364604,5.5290132214994,5.60633441770758,3.67689867313277,4.03644562739804,5.10938467419773,4.72434071703427,7.01161133864964,4.75587602311192,5.64277953360414,3.13844533651059,4.75732609172879,6.42463383461854,4.61089380681754,4.49244315865236,4.54280673061846,4.48770762674085,5.21258918613527,4.69084519455356,4.36700984930027,4.43476340697088,5.12415120320937,4.99083389537823,3.51668639737991,5.6671074268698,3.66248702165756,4.73152432998328,5.03170817705135,3.71179703043951,6.07022749806225,3.96057656051233,4.63003559942547,3.21729909348224,4.53842334379629,5.16549190600147,5.01089267448867,4.7177052902429,4.27333103478298,3.5844386409845,4.69497432286674,4.64636034132467,4.0446936849977,6.49578674425134,3.38348514357718,5.66196971760837,3.42149661488159,3.67677750654673,4.56064879562768,3.52392975202661,4.87083698777265,4.16494214862606,4.01547729587601,5.17811104120888,4.80341759099026,4.32330714875763,4.73580683941237,3.95163419892815,5.9285706365534,4.49674209567585,4.61880709010848,5.13196244526471,3.72733459066778,4.16156962734375,4.51496976656544,5.04085818494143,5.63537641731773,5.34201147230328,5.39756577965888,4.24730151957752,4.82000425883376,4.93189264630313,4.12825895728316,4.09408509936295,5.74360296085446,5.97767977122215,3.23676602504421,3.24810630824665,4.15452995202754,4.72539408366803,5.44085525021153,5.22703503484915,3.3839327045051
2020-03-18,4.835122511348,4.44968221251962,3.77516131630282,4.96158782250352,4.26117033612759,3.86237166209286,3.83545183129228,5.11520674668242,3.31815084849628,4.205859964437,4.24294745067556,6.58208369450532,4.09053327961172,4.69918115956797,5.94197199274378,4.27444747279043,3.47297036398611,3.4307274450519,3.38948564500198,3.19731086344266,4.93669244124075,3.45455052680843,5.02226549322642,5.24345309655098,5.2938815797607,3.58316493661477,3.88576758007613,4.81324129609711,4.6135244110652,6.65401290770539,4.62982079110611,5.39129067033781,3.10205000196351,4.62418493502465,6.28387679369386,4.42102281887551,4.3791591503991,4.40440797052581,4.39092021022295,5.04247882946716,4.43500398331857,4.27178942224069,4.35932020292879,4.85759621774628,4.79203937189412,3.46519809956289,5.36639105564076,3.58395936263303,4.63645717698106,4.90081352182922,3.64328712969747,5.6768858448081,3.87668083012366,4.38741541740443,3.16759246875724,4.41381845224925,5.0062315165595,4.83566652759906,4.59621915409623,4.08593939989366,3.47029261809734,4.49817304337711,4.56256454719817,3.86841355110425,6.22791526233337,3.34271271834511,5.52015557092847,3.38119403262986,3.59228350269095,4.30345080052466,3.46331260202078,4.72193719168478,4.07319781048933,3.96596905629248,4.93595699913335,4.62797655240328,4.22696671612074,4.46919449532956,3.816148377626,5.61864897354594,4.37644542271544,4.47681299551489,4.93285502697539,3.59589009767714,4.00606606758027,4.37648533184629,4.85722782836493,5.40526891635057,5.11471522610471,5.24635491807256,4.15051528433265,4.6762976494732,4.72607545621573,3.95487840917535,3.94560176143551,5.39484900738473,5.77479357948295,3.21690136172613,3.1860464097491,4.06206969193354,4.49950130710262,5.27968661093567,5.00424967484286,3.30222545949373
2020-03-19,4.52235469882227,4.20568063225165,3.63872697689887,4.76366626564906,4.09812892854842,3.67339209896362,3.67799264207413,4.87300654562302,3.17346243232034,4.0010940204044,3.98832970905235,6.20168470065139,3.91627813372187,4.50101865358834,5.58606451632332,4.06700112101912,3.34316565867606,3.32113004615555,3.26427443858101,3.10558972999858,4.71874823029362,3.34068288691067,4.81290048051302,4.93225464240454,4.95872500422764,3.44594818243252,3.69987075714116,4.49824464570417,4.44055101489848,6.25039122796338,4.44749382839824,5.09820776230491,3.01643055395834,4.42873224111938,6.05012270733314,4.1928906907656,4.20638937840323,4.21167156396995,4.23067283769372,4.82224858718586,4.1585458630891,4.11736219764068,4.21932326428311,4.56256630702554,4.54845536596071,3.3598260716541,5.03612012015255,3.45930245724337,4.47571000055138,4.70724389077786,3.5219010459903,5.26847012314392,3.74310209022274,4.12210676171462,3.07101024240515,4.23560055754888,4.78384401398569,4.60404905411764,4.4175350394537,3.86972785460541,3.32341075144842,4.26010959585783,4.41207474043019,3.66425395012941,5.90120870290184,3.24920532721919,5.29912018419337,3.28930541711685,3.46347551312744,4.02976638806824,3.35297680840328,4.51655840708139,3.92518145098846,3.85611403971085,4.65843148918172,4.40362450249754,4.07239752925859,4.18533971141777,3.64286597682181,5.27963437515976,4.20530048227219,4.27946748699498,4.68234752380181,3.43574182036063,3.81311006336474,4.19142411479921,4.62072175006731,5.12322357103319,4.84061470178865,5.02733270768704,3.99766064403462,4.46994896448933,4.47596954402068,3.7520189444405,3.76107243819403,5.02598972997932,5.49890016333103,3.1445139880129,3.08039421327726,3.91014395783629,4.24355820194289,5.0527588590111,4.73520836890837,3.17936407916833
2020-03-20,4.04856304659797,3.79256277520562,3.34634050090754,4.35778924395775,3.74195358349218,3.35195487580444,3.37092827117727,4.41055744292747,2.91400199517277,3.63374441281318,3.58220755789073,5.59003094703302,3.5615144334628,4.08904840773476,5.0058290374342,3.67957955074923,3.06589599971629,3.05888168536968,2.99047563625487,2.86274120387757,4.27917511557942,3.06867715496421,4.37097610140193,4.44703052837018,4.44946840493666,3.1579719762878,3.3594251202208,4.02084497916299,4.06112980142664,5.59560796118787,4.07519655212419,4.60260637246032,2.78281457159016,4.01866694769427,5.53405589491853,3.78970629202973,3.8347246755508,3.82269389182149,3.86967535610031,4.40980494358213,3.72941757761725,3.77123176244581,3.88281445955182,4.09274237291782,4.11064901519713,3.09078142838765,4.51484871588068,3.18264110005592,4.1069325237589,4.30575148079119,3.23300915703494,4.67605427541017,3.44722481228439,3.70189794524284,2.82847419602146,3.86929191509439,4.33713425914058,4.16080013842803,4.04432179557043,3.50509521038176,3.04199117649741,3.8405117212379,4.06140391475534,3.31652366255684,5.32378913724556,3.00083659050564,4.82440897612133,3.04603902832971,3.18023313708819,3.61310398927751,3.08547073577487,4.10701836404027,3.59399434674199,3.57252123730996,4.19538289901973,3.98545688380759,3.72742164313532,3.75204550930647,3.31676786397621,4.75038343288093,3.85741935658773,3.88372247081097,4.22530986379119,3.1488682730151,3.46057712853023,3.83102680229169,4.17859162960115,4.61897179450882,4.36052129213687,4.57547175309201,3.66522138737155,4.04997958754485,4.03290329092409,3.40384958608881,3.42174675198381,4.47467469478929,4.96372854320071,2.9232376799145,2.83072982707198,3.56560080020842,3.82534656074613,4.59777780418827,4.2645450980145,2.91317688499802
2020-03-21,3.55570767839133,3.35016946134812,3.01360787634604,3.9005944893362,3.33816337300646,3.00355395579939,3.02823158254677,3.90148816145532,2.6281914089133,3.23254904477867,3.15405603199717,4.93726046201692,3.16561048289475,3.62677063039914,4.390783398703,3.25490361206912,2.75191525986222,2.75565228495517,2.68004749671265,2.57850920875082,3.7892370825493,2.75516204517514,3.87387957892489,3.93588243949265,3.91716091474499,2.83272777733447,2.98738053294116,3.52532541270024,3.63049196428204,4.90224110211444,3.6540099892151,4.07005263562227,2.50857430008347,3.55986502671405,4.94247360263987,3.35294972393846,3.41439557128864,3.39025409499048,3.45834216876106,3.95133675595843,3.27907351902208,3.37672621615747,3.49301986794099,3.59753995437706,3.63525938324282,2.77781779118921,3.96660643776299,2.86676087575027,3.68327626824603,3.85100801164102,2.90060368628013,4.06998211839049,3.10815522057603,3.25987622631267,2.54717905961611,3.45788816728921,3.83978416285225,3.67323626062858,3.6222564836176,3.11282913829376,2.72971781758904,3.38661818270298,3.6558504780818,2.94275938635608,4.69849827616202,2.70859004584076,4.28808185130475,2.75971565850406,2.85820026919577,3.17944114362724,2.7763311188323,3.65033148688059,3.21612486750941,3.23737564090108,3.70123639447927,3.52679843982213,3.33428487122377,3.29995851939601,2.9569198012546,4.19207357597587,3.46521649579744,3.44359661336585,3.7277161090763,2.83274132458961,3.07506241944286,3.42925756012531,3.69337909559094,4.07266397774309,3.8423803493257,4.06807820234872,3.28587105787699,3.58266456382562,3.55358134493485,3.02787004199576,3.04971972895831,3.90452763201267,4.3739863155456,2.65793231745897,2.54452654603583,3.17393286774901,3.37937779286509,4.08871414618203,3.75573362260139,2.61181524929601
2020-03-22,3.14567853028311,2.97932366753156,2.72684089359802,3.50815153744302,2.99417812510322,2.70673266554873,2.73429426161623,3.47126445696136,2.38430342257164,2.89251265258912,2.79718278368751,4.38456447778969,2.83052248469595,3.2343418753741,3.87633203129841,2.89785929049865,2.48474816004158,2.49524883218285,2.41708470002387,2.33607428492686,3.37394681329712,2.48765862269467,3.45180910483533,3.50388422679935,3.46985575771118,2.5554391036998,2.67430464087825,3.11244363936343,3.26264076415016,4.32196850311765,3.29106061373065,3.62169344675623,2.27421770297417,3.17060821726011,4.43040735924984,2.98566524653966,3.05736415852517,3.02375054248023,3.10629366684299,3.55697620826928,2.90457568820162,3.03896612330842,3.15719305893299,3.18384498930789,3.23472115610027,2.50989325849355,3.50870272046144,2.59422127239099,3.31889009165373,3.45971163308829,2.61645933215238,3.56838847579423,2.81484132292295,2.8912648693164,2.30689621475335,3.10665810869184,3.41809671478242,3.26190679994609,3.25955918893034,2.78182600952104,2.46473269905959,3.00564160973222,3.3034784726613,2.62932796027127,4.16884376852581,2.45684184325721,3.8309612236345,2.51108186922618,2.58367742606112,2.81776838509265,2.51225693936091,3.2634023071511,2.89323427836049,2.94469334687699,3.28664198484519,3.13997828672289,2.99870814109285,2.92387110280584,2.65268873669531,3.72171199322555,3.12595922885956,3.07107308205291,3.30833813905927,2.56281934538651,2.74956813276322,3.08641437346811,3.28388356347018,3.61198761061765,3.40605064027099,3.63687717734737,2.95971508289588,3.1862626958481,3.15145214316181,2.71102050489646,2.73593736042574,3.43173705315062,3.87413966147422,2.42769880154007,2.30083889878216,2.84131609249067,3.00502533105049,3.65338542182089,3.32855185592681,2.35657220048809
2020-03-23,2.86007512232445,2.72239375385896,2.52590355310188,3.23213552908928,2.7579048095041,2.49652185844236,2.52830949156614,3.1729970343671,2.21328330728327,2.65524726475171,2.55069850638389,3.98876966495608,2.60087113484481,2.96182647899125,3.5163597469894,2.65187772932694,2.30182269424424,2.31637122546066,2.2385118096757,2.17327305703562,3.08657736001174,2.30562838380027,3.16023575813614,3.19770698076427,3.15405761861571,2.36421763800368,2.45988504404979,2.82478755044162,3.00850589549354,3.91589737400298,3.03281864020557,3.30740606845289,2.11665541202376,2.90246603505453,4.06434977576006,2.73248910309473,2.8118965090418,2.77122649436712,2.86236921881975,3.27614645680617,2.64424245229727,2.80488992955551,2.92471459536424,2.89573856953054,2.95808592056747,2.32729197560013,3.1882546671661,2.40390714683616,3.06459923624804,3.18212521375097,2.4224162124121,3.21666927124257,2.60693428128157,2.63589827833774,2.14554370633165,2.86373704310626,3.12579732422229,2.97616900561799,3.0043731091621,2.55135289453457,2.28165600408233,2.7425326428154,3.05396547048184,2.41385338917167,3.79801907691722,2.28415303353946,3.513648987876,2.33844994122184,2.39576571121108,2.56707571703933,2.33245855038496,2.99519509308151,2.66964547754694,2.73803757658621,2.99901090652906,2.87266436133051,2.76688333103075,2.66318644623165,2.4433786993255,3.38934564287525,2.88468625366002,2.81382216225089,3.01713193239729,2.37223701149707,2.52513043981091,2.84715573548562,3.00002742184237,3.29202280589164,3.10156627149364,3.3374343863552,2.73148496990208,2.91202067647063,2.87267150772721,2.49098913495599,2.51923273665119,3.10095585249489,3.52660201996401,2.26976508828538,2.13650703766931,2.61277806639447,2.74398389976925,3.34759983873141,3.03156604055446,2.18387969746013
